,Beer,Combined_Rating,Review
824,Imperial Stout,4.56,"12 oz bottle
Bottled On Date: 11/20/2016
Consumed on: 20 Nov, 2022
Glass: Snifter
ABV: 10.5%
Serving Temp: 49.3 F


Look: 
Jet black with a brown head that is very thin. The head quickly dissipates to a ring with some film over parts of the beer. What lacing exists is excellent.

Smell: 
Dark, bittersweet chocolate and coffee. Char. Molasses. Anise. Caramelized and somewhat burnt sugar. A fair amount of earth.

Taste: 
An earthy and bitter hit up front, but nothing overwhelming. This becomes char, dark chocolate, and some coffee. Molasses and anise follow. The earthy notes return towards the end. The sip finishes bittersweet and this lingers into and through the aftertaste which is very much unsweetened chocolate.

Feel: 
Silky and mouth-coating. A nice warmth from the alcohol. The body is only a shade or 2 lighter than full.

Overall: 
An excellent (Russian) Imperial Stout. One of my favorites of the style. I buy it when I see it. Which last was in 2019.

I purchased this beer fresh back in December, 2016. It has been in my cellar ever since. It has handled its age (6 years) quite well I would say."
825,Imperial Stout,4.0,
826,Imperial Stout,4.21,
827,Imperial Stout,4.58,
828,Imperial Stout,4.33,"2015 Bottle poured into a Founders Brewing Co snifter

A: Pours basically black with a frothy cocoa brown head that settles to a light layer and leaves a little nice lacing. 

S: Roasty, earthy, a little char, dark chocolate, coffee, molasses, burnt sugar, slight umami notes, and faint hints of dark fruit. 

T: Roasted malt, dark chocolate, black coffee, a little char, earthy, molasses a touch of toffee, and faint dark fruit on the finish. 

M: Full body, mild carbonation, creamy smooth. 

O: Somehow I think this one went straight from the store to my cellar and has been there ever since, so it's about time I crack into it! 
Total time capsule back to before every imperial stout was loaded up with adjuncts and it's aged beautifully. Another example of why Founders is quite possibly the best at brewing dark beers."
829,Imperial Stout,4.69,"12 oz bottle, born on 11/5/19, poured into a snifter at 55 degrees F:
L - dark mahogany with a hazelnut head that lingered around the edges
S - roasted malt, molasses, bitter chocolate, coffee
T - follows the nose very well
F - thick mouthfeel with minimal carbonation
O - this beer lives up to the founders standard; it is supposed to age well and just under 2.5 years in it is still sensational"
830,Imperial Stout,4.43,"Single 12 ounce bottle from Founders in Grand Rapids Nov 2019 when travel was still a thing.
Pours pitch black with finger of creamy mildly reddish brown head.
Aroma of dark fruits, caramel, mildly roasty with notes of chocolate and just a hint of coffee.
Taste is rich with plummy note, chocolate; a brief wave of smoke drifts across the palate, caramel malt and a touch of espresso bitterness balancing the sweetness.
Rich and smooth full creamy mouthfeel with a hint of boozy heat - wonderfully bittersweet. Wish more had followed me home."
831,Imperial Stout,4.0,
832,Imperial Stout,3.96,
833,Imperial Stout,4.23,"Look: Poured from 12 oz bottle into a snifter. Midnight black with a creamy burnt amber head. Wonderful looking beer.

Smell: Roasted coffee beans, malts, caramel, dark chocolate.

Taste: Chocolate, cacao, malts, coffee. Also getting some dried fruits - possibly cranberry or cherry.

Feel: Creamy thick mouthfeel, this thing just rips as it goes down. Has a dark feel to it (literally and figuratively), great for sipping with a book. Gets better as it warms.

Overall: One of the best Russian Imperial Stouts you can find pretty widely available, highly recommend. If dark evil beers are your thing, pick this up."
834,Imperial Stout,4.17,
835,Imperial Stout,4.12,
836,Imperial Stout,4.24,"12oz bottle. This thing has been aged in the mini-fridge for 5+ years and now is the time to crack this sucker

It still has a decent amount of carbonation and a nice little ring of foam. It was meant to age, this is telling me. Smells like coffee, alcohol, chocolate, and hops. Prominent alcohol flavor, even at chilled temps and with the age on it. This was a bad boy back in the day, I bet. Tons of cocoa powder and a honey malt backing that compliments and stands up to the choco malt and alcohol flavors that come close to dominating"
837,Imperial Stout,4.0,
838,Imperial Stout,4.37,
839,Imperial Stout,4.4,"355 ml bottle, from the Norwegian importer. ABV is 10.5%, 90 IBU. Pitch black colour, impressive brown head. Roasty aroma, roast malts, strong coffee, dark chocolate, liquorice, tar, wood and a hint of smoke. Rich mouthfeel. Medium sweet and rich flavour, roast malts, liquorice and strong coffee galore, bitter hops in the finish. High ""Wow!"" factor."
840,Racer 5,5.17,
841,Racer 5,4.47,
842,Racer 5,1.41,"I rated this great West Coast IPA years ago with a rating over 4.4 under a now lost username. I have some bad news about my favorite Northern California IPA.
Bear Republic Brewing Co. of Cloverdale, California was acquired by Drake's Brewing Co. of San Leandro, California early in 2023. Newspaper stories of the time stated that Drake's would be brewing Racer 5 again from their brewery in San Leandro. Drake's acquired all of the Bear Republic intellectual property including recipes, trademarks and packaging rights.
Well, that was the story, at least.
I was a purchaser of Racer 5 in 12-pack bottles. The cardboard boxes stated that it was brewed in Sonoma County. On June 12 of 2023 I purchased what I believed to be Bear Republic Racer 5 IPA. This cardboard box claimed Racer 5 was brewed in San Jose with a bottling date of May 11, 2023. The brew contained in these bottles was not the same Racer 5 that I dearly loved. The substantial layer of brewer's yeast at the bottom of each bottle was gone, meaning that this brew was no longer a genuine bottle-conditioned IPA. The head was gone. Carbonation was nearly flat. The full-bodied ""IPA"" was now thin and watered down like any cheap canned ""IPA."" Odd smell and off-taste. The complex hops profile was absent and now tasted suspiciously of Citra or Galaxy. I made a call to Drake's and they told me that Racer 5 was now brewed by Gordon Biersch of San Jose. They assured me that when Drake's started production of Racer 5 the boxes would be marked as brewed in San Leandro.
That's the miserable end of Racer 5 for me. I will watch for future production of Racer 5 from San Leandro should that actually happen. Sorry to be the bearer (no pun intended) of bad news."
843,Racer 5,3.65,"Aroma was malty and slightly piney, medium carb, two finger head. Taste - very malty, bready and thick with butterscotch notes. Lots of sticky piney hop bittering. Not sure how this differs from a New England IPA but nonetheless it ain't no West Coast IPA despite the fact it's brewed on the West Coast. So I guess for the style is right on. This is a classic IPA from Bear Republic so definitely a must try if you're an IPA connoissieur."
844,Racer 5,5.0,
845,Racer 5,5.0,"Pours a delightful hazy orange with a voluminous off-white head that lasts, giving epic lacing.
Smell is sweet caramel, oranges, apricots, and slight honeydew.
Taste follows the smell nicely with no off flavors. A bit less honeydew in the taste, and a bit more apricot and orange. Sweet, or perhaps semi-sweet... Malt-forward, but still quite hoppy with a lasting bitter finish.
Feel is very smooth and full-bodied; carbonation is moderate and just right for this style. ABV is there, but not pressing.
Overall, an under-rated, old-school, west-coast IPA that is a must try for all die-hard IPA lovers."
846,Racer 5,4.77,
847,Racer 5,4.21,
848,Racer 5,3.73,
849,Racer 5,3.86,"Poured from an unfortunately undated 16oz can

On the first pour an insane four finger head formed. Pretty good retention too, as it took me 6ish minutes to pour the whole pint into a Spieglau IPA glass. After pouring I had a stiff rocky white sudsy head that left foamy lacing. Body is a hazy golden yellow.

Aroma comes off as sweet, in a big beer sense, but is immediately followed by big resiny hops with rhindy citrus notes in the back. Like if pine sap was lemon scented? Super hoppy but in a fresh herbal way. A touch of ""ale"" character in the way back.

Flavor is smooth and drinkable with a wave of bitterness. Tasting notes mostly follow the aroma, but the sweetness dissapears completely, due to the bitterness. Full flavor implies a maltiness, but the hops cover up any true malt character, as typical for the style. Lemony pine resin with a dry malt insinuating finish is the main experience.

Feel is drinkable verging on dangerous for the ABV. Very easy to drink and quite smooth, although the finish is quite dry and bitter. The dryness begins verging on astringency, and I'm unsure if that is due to hopping rates, or something else. Very full with a medium long finish.

Overall this is a decent legacy IPA. It's super drinkable, very ""beery"" and pretty enjoyable. Bright herbal citric and overall hoppy, this is what I thought an IPA tasted like when my mom explained hops to me as a kid, and I still didn't appreciate beer. Classic old school IPA, this is what a WCIPA should be IMO."
850,Racer 5,6.19,
851,Racer 5,3.79,"Pours a golden color with a finger soapy head. 

Smells very bready, with some piney undertones. 

Taste is of grapefruit, pine, and very feint citrus. Bubblegummy after taste with little to no bite."
852,Racer 5,4.49,"Been some time since had a Racer 5 - ?San Francisco 2017??
Pours a bright very slightly hazed golden with solid two fingers of tight bubbly just off white head.
Aroma of bready malt, floral with touch of pine and big swath of orange, tangerine and tropical fruit - underwhelming at first but popped as warmed just a touch (this is on me!).
Tastes an explosion of hops - citrus, a bit of pine, fruity with notes of mango, tangerine; certainly a floral presence and a bright spicy bitterness that coats the palate balanced by bready caramel malt sweetness.
Medium full mouthfeel with a coating bittersweetness that lingers nicely.
This is a classic for a reason and on a short list of ""desert island"" beers."
853,Racer 5,4.21,
854,Racer 5,4.06,
855,Racer 5,4.25,"Canned Aug/28/22. Poured a semi-lucid golden straw color, with an off white pillowy 2 fingers high head, that leaves a fair amount of lacing, into a Samuel Smith Imperial pint glass."
856,Racer 5,4.85,"Overall, this is the epitome of a classic west coast style IPA. Not overly hoppy, medium to heavy body, and the notes are more floral than bitter. Doesn't taste like a 7% abv beer and would recommend checking out!"
857,Racer 5,4.35,"I haven’t tasted this beer in a long time. Bear Republic didn’t distribute in my area for a while.
Great beer! If an award was given for balance in an IPA, it should be given to Racer 5.
Light clear, golden amber color. Floral, piney aroma. Silky MF. Piney, spicy taste. Not too hoppy.

Gee- I’m getting nostalgic for the old days of the West Coast IPAs with lots of flavor balance."
